"id","publishDate","category","size","price","region","court","bailiff","period","ends","href","address","pricePerMeter"
"17369","18 февруари 2021 г. в 11:49 часа","Магазин","21.33","20736.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17369","ул.Христо Ботев №19","972.1518987341773"
"17368","18 февруари 2021 г. в 11:46 часа","Магазин","26.76","25920.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17368","ул.Христо Ботев №19","968.609865470852"
"17366","18 февруари 2021 г. в 11:42 часа","Магазин","45.55","41472.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17366","ул.Христо Ботев №19","910.4720087815588"
"17365","18 февруари 2021 г. в 11:39 часа","Магазин","16.47","14976.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17365","ул.Христо Ботев №19","909.2896174863389"
"17363","18 февруари 2021 г. в 11:37 часа","Магазин","17.96","16128.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17363","ул.Христо Ботев №19","897.9955456570156"
"17362","18 февруари 2021 г. в 11:35 часа","Магазин","35.66","32256.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17362","ул.Христо Ботев №19","904.5429052159283"
"17361","18 февруари 2021 г. в 11:33 часа","Магазин","24.80","24192.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17361","ул.Христо Ботев №19","975.483870967742"
"17359","18 февруари 2021 г. в 11:31 часа","Магазин","29.54","29376.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17359","ул.Христо Ботев №19","994.4482058226134"
"17358","18 февруари 2021 г. в 11:29 часа","Магазин","29.38","29952.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17358","ул.Христо Ботев №19","1019.4690265486726"
"17189","16 февруари 2021 г. в 11:06 часа","Парцел","3092.00","10362.22","гр. Троян","гр. Ловеч","Румен Йорданов Димитров","от 12.03.2021 до 12.04.2021","13.04.2021 14:00","https://sales.bcpea.org/properties/17189","М.МИРЕВСКОТО","3.351300129366106"
"17184","16 февруари 2021 г. в 10:48 часа","Къща","348.00","35632.80","гр. Троян","гр. Ловеч","Румен Йорданов Димитров","от 12.03.2021 до 12.04.2021","13.04.2021 14:00","https://sales.bcpea.org/properties/17184","Румен Йорданов Димитров","102.39310344827587"
"17051","15 февруари 2021 г. в 11:56 часа","Мезонет","81.47","75634.00","с. Проглед","гр. Смолян","Соня Георгиева Димитрова","от 12.03.2021 до 12.04.2021","13.04.2021 10:00","https://sales.bcpea.org/properties/17051","м. Томов чучур к-с Роял Лодж","928.3662697925616"
"17050","15 февруари 2021 г. в 11:45 часа","Двустаен апартамент","48.22","14541.00","гр. Чепеларе","гр. Смолян","Соня Георгиева Димитрова","от 12.03.2021 до 12.04.2021","13.04.2021 10:00","https://sales.bcpea.org/properties/17050","к-с Замъкът - 1","301.5553712152634"
"17043","15 февруари 2021 г. в 11:03 часа","Едностаен апартамент","30.61","20120.00","с. Проглед","гр. Смолян","Соня Георгиева Димитрова","от 12.03.2021 до 12.04.2021","13.04.2021 10:00","https://sales.bcpea.org/properties/17043","м. Томов чучур к-с Роял Лодж","657.3015354459327"
"17041","15 февруари 2021 г. в 10:49 часа","Двустаен апартамент","60.40","22006.00","гр. Чепеларе","гр. Смолян","Соня Георгиева Димитрова","от 12.03.2021 до 12.04.2021","13.04.2021 10:00","https://sales.bcpea.org/properties/17041","Пампорово к-с Сидър Хайтс ","364.3377483443709"
"17040","15 февруари 2021 г. в 10:41 часа","Двустаен апартамент","83.30","24998.00","с. Проглед","гр. Смолян","Соня Георгиева Димитрова","от 12.03.2021 до 12.04.2021","13.04.2021 10:00","https://sales.bcpea.org/properties/17040","м. Томов чучур к-с Роял Лодж","300.09603841536614"
"17035","15 февруари 2021 г. в 10:36 часа","Едностаен апартамент","41.30","15011.00","гр. Чепеларе","гр. Смолян","Соня Георгиева Димитрова","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/17035","Сидър Хайтс 3 к.к. Пампорово","363.4624697336562"
"17033","15 февруари 2021 г. в 10:28 часа","Двустаен апартамент","92.47","23442.00","с. Проглед","гр. Смолян","Соня Георгиева Димитрова","от 12.03.2021 до 12.04.2021","13.04.2021 10:00","https://sales.bcpea.org/properties/17033","м. Томов чучур к-с Роял Лодж","253.50924624202443"
"16688","10 февруари 2021 г. в 09:15 часа","Заведение","172.69","163378.80","гр. София","гр. София град","Георги Съйков Дичев","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16688","гр.София район Оборище ул. “Черковна“ №57","946.0814175690543"
"16609","9 февруари 2021 г. в 15:32 часа","Двустаен апартамент","51.68","17712.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16609","жк Кранево Кашулис Райска Градина бл.А ет.2","342.7244582043344"
"16607","9 февруари 2021 г. в 15:28 часа","Двустаен апартамент","51.68","18720.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16607","жк Кранево Кашулис Райска Градина бл.А ет.3","362.22910216718265"
"16605","9 февруари 2021 г. в 15:26 часа","Гараж","19.53","2520.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16605","жк Кранево Кашулис Райска Градина бл.А ет.0","129.03225806451613"
"16604","9 февруари 2021 г. в 15:22 часа","Тристаен апартамент","72.28","27864.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16604","жк Кранево Кашулис Райска Градина бл.Б1 ет.1","385.50083010514663"
"16603","9 февруари 2021 г. в 15:19 часа","Тристаен апартамент","72.28","27864.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16603","жк Кранево Кашулис Райска Градина бл.Б1 ет.1","385.50083010514663"
"16602","9 февруари 2021 г. в 15:17 часа","Двустаен апартамент","50.36","19152.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16602","жк Кранево Кашулис Райска Градина бл.Б1 ет.2","380.30182684670376"
"16600","9 февруари 2021 г. в 15:05 часа","Тристаен апартамент","71.57","29088.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16600","жк Кранево Кашулис Райска Градина бл.Б1 ет.3 вход 2","406.42727399748503"
"16596","9 февруари 2021 г. в 15:01 часа","Двустаен апартамент","50.36","18216.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16596","жк Кранево Кашулис Райска Градина бл.Б1 ет.3","361.71564733915807"
"16595","9 февруари 2021 г. в 14:57 часа","Двустаен апартамент","71.57","29088.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16595","жк Кранево Кашулис Райска Градина бл.Б2 ет.2","406.42727399748503"
"16594","9 февруари 2021 г. в 14:53 часа","Двустаен апартамент","54.86","16920.00","с. Кранево","гр. Добрич","Слави Русев Сербезов","от 12.03.2021 до 12.04.2021","13.04.2021 09:00","https://sales.bcpea.org/properties/16594","жк Кранево Кашулис Райска Градина бл.С ет.1","308.4214363835217"
